Date,Soybeans,Soybeans_Open,Soybeans_High,Soybeans_Low,Maize,Wheat,Oil,Dollar,SoybeanMeal,SoybeanOil,Soybeans_log,Soybeans_lag1,Soybeans_lag7,Soybeans_lag30,Maize_lag1,Maize_lag7,Maize_chg1,Maize_chg7,Oil_lag1,Oil_lag7,Oil_chg1,Oil_chg7,Dollar_lag1,Dollar_lag7,Dollar_chg1,Dollar_chg7,mom_5d,mom_20d,mom_60d,rsi_14,vol_10d,vol_30d,vol_60d,is_spike_5d,spike_with_oil_codriver,spike_without_oil,spike_magnitude,is_drop_5d,extreme_move_5d,soy_corn_ratio,soy_corn_ratio_dev,soy_oil_ratio,crush_spread,crush_spread_ma,crush_spread_dev,price_vs_ma90,ma90_slope,price_vs_ma20,ma20_vs_ma90,month_sin,month_cos,quarter,ret_1d_fwd,ret_7d_fwd,ret_14d_fwd,ret_30d_fwd,decomp_trend,decomp_cycle,decomp_residual,decomp_trend_slope,decomp_trend_acceleration,decomp_cycle_zscore,decomp_residual_vol,decomp_residual_zscore,decomp_above_trend,decomp_trend_dist_pct,decomp_cycle_position,ms_short_trend,ms_short_cycle,ms_short_noise_vol,ms_medium_trend,ms_medium_cycle,ms_medium_noise_vol,ms_long_trend,ms_long_cycle,ms_long_noise_vol,ms_trend_cross,ms_alignment,basis_seasonal_expected,local_price_est_usd_ton,basis_momentum_5d,basis_momentum_20d,basis_zscore,fx_basis_impact,ext_brazil_signal,ext_china_signal,brl_usd,cny_usd,insp_soy_bu,insp_soy_4wk_avg,insp_soy_yoy,insp_soy_zscore,cot_commercial_net,cot_noncomm_net,cot_noncomm_long_pct,cot_index,trends_interest,trends_norm,news_sentiment,news_volume,news_volume_norm,china_score,weather_score,macro_score,news_impact,news_shock,news_velocity_7d,intel_composite,intel_n_articles,intel_n_high_impact,news_biofuels_count,news_biofuels_signal,news_china_demand_count,news_china_demand_signal,news_geopolitics_count,news_geopolitics_signal,news_logistics_count,news_logistics_signal,news_macro_oil_count,news_macro_oil_signal,news_macro_usd_count,news_macro_usd_signal,news_policy_ar_count,news_policy_ar_signal,news_policy_br_count,news_policy_br_signal,news_policy_us_count,news_policy_us_signal,news_supply_global_count,news_supply_global_signal,news_usda_report_count,news_usda_report_signal,news_weather_ar_count,news_weather_ar_signal,news_weather_br_count,news_weather_br_signal,news_weather_us_count,news_weather_us_signal,wasde_surprise_proxy,wasde_surprise_ma3,wasde_bull_bias,front_next_spread,front_next_spread_pct,roll_yield_annual,days_between,curve_contango,curve_backwardation,days_to_next_event,days_since_event,in_event_window,post_event_drift,event_cost_mult,is_roll_window,days_to_wasde,days_since_wasde,days_to_acreage,days_to_stocks,event_intensity,cot_regime_extreme_long,cot_regime_long,cot_regime_neutral,cot_regime_short,cot_regime_extreme_short,cot_contrarian_score,clim_fwd_enso_value_3m,clim_fwd_enso_value_6m,clim_fwd_trend_3m,clim_fwd_phase_3m_nino,clim_fwd_phase_3m_nina,clim_fwd_phase_3m_neutral
2017-01-03,986.75,996.0,1002.75,986.5,355.75,406.5,52.33000183105469,103.20999908447266,308.29998779296875,34.56999969482422,6.8954296292915,996.5,1006.75,989.5,352.0,347.25,0.010653409090909172,0.024478041756659463,53.720001220703125,52.4900016784668,-0.025874894975109308,-0.00304819665261602,102.38999938964844,103.0199966430664,0.00800859165653156,0.001844325835736127,-0.0022750252780586733,-0.0396593673965937,0.024130773222625912,32.264529058116224,0.012049230529718171,0.011484957084999985,0.010923172906917935,0.0,0.0,0.0,0.0,0.0,0.0,2.773717498243148,-0.054315619758213536,18.856295919608083,64.77099065842071,61.16139193322626,0.0590176026264294,-0.005985410038363761,-0.0015278325764126002,-0.03156551715677256,0.026413874734518072,0.49999999999999994,0.8660254037844387,1.0,0.019761844438814347,0.006522829904666239,0.07271345325563727,0.07550038003546988,1002.2623966942149,-2.377476059294281,-13.134920634920604,-0.02855158164720706,-0.07850886651829114,1.8501948345125978,12.025636506211512,-1.9497312136115363,0,-1.547738071924057,-0.5314443980677006,1001.6,0.0,8.248383680051123,1019.3214285714286,-17.721428571428532,11.631627655008666,1001.7041666666667,9.862500000000068,16.920886151673486,-0.8374999999998636,-0.3333333333333333,-20.0,342.57142,-1.0,-1.0,0.9602838909021092,-0.038830588116618436,0.0,0.0,3.2526,6.9575,58868743.333333336,63755669.87083333,0.0,0.6065337051780795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,7,4,0,0,1.0,0,7,21,178,87,0.4493,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-04,1006.25,986.0,1006.5,984.0,359.75,418.5,53.2599983215332,102.69999694824219,315.29998779296875,34.97999954223633,6.914979124071457,986.75,994.5,993.75,355.75,347.25,0.011243851018974071,0.035997120230381485,52.33000183105469,52.95000076293945,0.017771764913767196,0.005854533600134104,103.20999908447266,103.08999633789062,-0.004941402390799876,-0.003783096357576343,-0.00837644740083765,-0.03569717297556296,0.05173765351450221,42.30088495575221,0.013733433115477141,0.012020436925145796,0.011157365032089701,0.0,0.0,0.0,0.0,0.0,0.0,2.7970813064628213,-0.045490867286878754,18.89316619811401,65.02184899991221,61.382116214448025,0.059296306643260834,0.013975933291719932,-0.0017886283543779179,-0.010618946954426976,0.024858855109906795,0.49999999999999994,0.8660254037844387,1.0,-0.0027329192546583503,0.03602484472049694,0.04869565217391303,0.037267080745341685,1002.2950819672132,-1.5807962529274846,5.535714285714334,-0.10235393022276185,-0.08684339908722905,2.0616127750984883,9.428046210408468,-1.1507916460647984,1,0.394586195616614,-0.3581275814107871,999.9,0.0,10.62653910421139,1018.3095238095239,-18.409523809523876,10.556492021951422,1002.5291666666667,7.387499999999932,15.121435614996358,-2.525000000000091,-0.3333333333333333,-20.0,349.73650000000004,-1.0,-1.0,0.9527490417000403,0.06212380222315961,0.0,0.0,3.2139,6.9322,58868743.333333336,63755669.87083333,0.0,0.6065337051780795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,6,5,0,0,1.0,0,6,22,177,86,0.3679,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-05,1003.5,1005.5,1006.0,998.25,361.25,426.25,53.7599983215332,101.5199966430664,314.3999938964844,35.0,6.9122451842549895,1006.25,989.0,1020.25,359.75,345.75,0.004169562195969423,0.04483007953723783,53.2599983215332,53.02000045776367,0.00938790866987027,0.013956956947954513,102.69999694824219,103.01000213623047,-0.011489779359686536,-0.014464668112457058,-0.0032282095852992354,-0.04223335719398713,0.04694835680751175,42.754919499105554,0.012788442377596163,0.010964484293887784,0.011166481859855429,0.0,0.0,0.0,0.0,0.0,0.0,2.7778546712802767,-0.05054830918619496,18.666295225646518,66.03232817886465,61.522207750595406,0.0733088195819109,0.011513434206547421,-0.0018283736714191112,-0.011171739317871066,0.022941469642837116,0.49999999999999994,0.8660254037844387,1.0,-0.01743896362730446,0.03602484472049694,0.04583956153462876,0.028898854010961594,1002.3048780487804,-1.1064653503677846,2.3015873015873467,-0.12944398511785948,-0.1257129216710382,2.194769417625883,9.128976893103014,-1.2002833678212494,1,0.11923736753093979,-0.2531505998239166,999.25,0.0,11.680896084347895,1016.4047619047619,-17.154761904761926,8.959206491223492,1003.2791666666667,5.004166666666606,13.011439411362458,-1.3999999999999773,-0.3333333333333333,-20.0,348.72604,-1.0,-1.0,0.9453892887944217,0.3370144212990578,0.0,0.0,3.2051,6.887,16845244.483333334,51026063.087500006,-0.6315702039715017,-0.7319644865670921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,5,6,0,0,1.0,1,5,23,176,85,0.3679,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-06,986.0,1003.5,1003.5,985.0,358.0,423.25,53.9900016784668,102.22000122070312,307.5,34.77000045776367,6.894670039433482,1003.5,1014.75,1030.0,361.25,355.0,-0.00899653979238757,0.008450704225352101,53.7599983215332,53.900001525878906,0.00427833638606101,0.0016697615962901757,101.5199966430664,103.0199966430664,0.006895238384392988,-0.0077654382491879614,-0.017194119112883155,-0.06005719733079118,0.030572249804023954,35.85526315789474,0.013880895808648954,0.01121609529779137,0.01140862540023091,0.0,0.0,0.0,0.0,0.0,0.0,2.7541899441340782,-0.05669922698451868,18.262640662099724,65.97921305499585,61.7760055575561,0.06803948328325743,-0.005989935564087323,-0.0016410015149859994,-0.025390745660097608,0.019906244486822926,0.49999999999999994,0.8660254037844387,1.0,0.010649087221095366,0.09026369168356996,0.06414807302231229,0.04082150101419879,1002.1733870967741,-0.6178315412186066,-15.555555555555543,-0.26778937381413925,-0.23308865141996193,2.2904469355986086,10.193570725206449,-1.7397695913397482,0,-1.6138312297064,-0.14052634580325316,995.8,0.0,8.780992730513631,1013.4642857142857,-17.66428571428571,8.17768450171097,1003.7666666666667,2.0,10.685741271454614,-3.9375,-0.3333333333333333,-20.0,342.29584,-1.0,-1.0,0.9381979464545849,0.08959857481602773,0.0,0.0,3.2113,6.9176,16845244.483333334,51026063.087500006,-0.6315702039715017,-0.7319644865670921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,4,7,0,0,1.0,1,4,24,175,84,0.4493,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-09,996.5,986.25,996.75,986.0,360.0,427.25,51.959999084472656,101.93000030517578,309.79998779296875,35.27000045776367,6.905252148764019,986.0,1006.75,1034.25,358.0,348.25,0.005586592178770999,0.033740129217516124,53.9900016784668,54.060001373291016,-0.037599602350147365,-0.03884576832171316,102.22000122070312,103.26000213623047,-0.0028370271186086704,-0.012880125930077146,0.0,-0.02969814995131448,0.044275609117107706,36.99515347334411,0.013898093088101561,0.011388684195770144,0.011474275204563414,0.0,0.0,0.0,0.0,0.0,0.0,2.7680555555555557,-0.049991265300200344,19.17821434869476,65.98689762645995,62.03896102126623,0.06363640751237615,0.0045306645908120705,-0.0012348721165316282,-0.013525051662480069,0.018303268910904388,0.49999999999999994,0.8660254037844387,1.0,0.009031610637230347,0.07400903161063721,0.06414807302231229,0.02634219769192181,1002.128,0.0585079365079082,-5.686507936507951,-0.26366666666660876,-0.24881159420283439,2.374529771457103,10.352526422906392,-1.270184661920745,0,-0.5616049047626693,0.012989887699431374,995.8,0.0,7.30587663003785,1010.9642857142857,-15.164285714285711,7.810722178670872,1004.4708333333333,-0.8708333333332803,10.57289826072206,-0.7041666666666515,-0.3333333333333333,-20.0,346.15396,-1.0,-1.0,0.9311686811286704,0.08985234636482708,0.0,0.0,3.1916,6.935,16845244.483333334,51026063.087500006,-0.6315702039715017,-0.7319644865670921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,1,10,1,0,1.5,1,1,27,172,81,0.8187,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-10,1005.5,993.75,1005.75,990.0,358.25,426.75,50.81999969482422,102.01000213623047,313.3999938964844,35.43000030517578,6.914234245079846,996.5,1003.25,1046.0,360.0,349.75,-0.004861111111111094,0.02430307362401707,51.959999084472656,53.77000045776367,-0.02193994245063613,-0.05486332039845676,101.93000030517578,102.68000030517578,0.0007848703111466016,-0.006525108754908526,0.019001773498859897,-0.030843373493975923,0.06345848757271288,44.61279461279461,0.013983428783509421,0.011307919315439258,0.011447153707319599,0.0,0.0,0.0,0.0,0.0,0.0,2.806699232379623,-0.03464915817683871,19.78551763160293,66.5850658186614,62.483007122528804,0.06565078867104603,0.013350652695465747,-0.00044231560618243463,-0.0030364999690153066,0.016437063808225433,0.49999999999999994,0.8660254037844387,1.0,-0.0024863252113376255,0.061660865241173646,0.01889607160616613,0.005967180507210346,1002.1547619047619,0.7777777777777146,2.567460317460359,-0.10763478945295901,-0.07908320780575195,2.414700174516229,10.135923404143822,-0.9015341246435702,1,0.3338045402169114,0.1659590115380616,999.55,0.0,8.019507466172731,1009.9404761904761,-10.390476190476193,8.34351045224172,1005.4708333333333,-3.9541666666666515,10.654313021725661,2.75,0.3333333333333333,-20.0,349.46092,0.0,-1.0,0.9242954879417717,0.2325350177089036,0.0,0.0,3.1971,6.918,16845244.483333334,51026063.087500006,-0.6315702039715017,-0.7319644865670921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0,11,1,0,1.5,0,0,28,171,80,1.0,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-11,1003.0,1004.5,1004.5,993.0,357.25,418.75,52.25,101.77999877929688,310.70001220703125,35.790000915527344,6.911747300251674,1005.5,996.5,1056.0,358.25,352.0,-0.002791346824842944,0.014914772727272707,50.81999969482422,53.720001220703125,0.02813853431253399,-0.02736413230267387,102.01000213623047,102.38999938964844,-0.002254713774306527,-0.0059576190447094834,-0.0032298136645962927,-0.027158098933074637,0.04888888888888898,49.165120593692016,0.0110866040931051,0.011123045780570022,0.011375806983612872,0.0,0.0,0.0,0.0,0.0,0.0,2.807557732680196,-0.03188349395506479,19.196172248803826,67.16649496318496,62.9031717350076,0.0677759659900375,0.01040684349999017,0.00029102224361360335,-0.004132898117235325,0.014600082269749624,0.49999999999999994,0.8660254037844387,1.0,-0.0024863252113376255,0.05458624127617151,0.03364905284147568,0.010468594217347915,1002.1614173228346,1.5052493438320198,-0.6666666666666288,-0.1336646443785412,-0.03131071415577935,2.420813134486933,8.053857574237263,-0.9774808516335514,1,0.08367740592184975,0.3061140435862309,998.9,0.0,2.6628618689923926,1008.297619047619,-9.39761904761906,8.42708219288945,1006.25,-5.966666666666697,11.152835110148128,-1.4291666666666742,0.3333333333333333,-20.0,348.54231999999996,0.0,-1.0,0.9175726690829867,0.1791622582830188,0.0,0.0,3.2024,6.9365,16845244.483333334,51026063.087500006,-0.6315702039715017,-0.7319644865670921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,34,1,1,1,1.5,0,34,1,170,79,0.8187,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-12,1032.0,1002.75,1033.0,998.5,358.25,426.25,53.0099983215332,101.3499984741211,324.20001220703125,35.849998474121094,6.940222469119639,1003.0,986.75,1042.5,357.25,355.75,0.002799160251924393,0.007027406886858767,52.25,52.33000183105469,0.014545422421688103,0.012994390725875604,101.77999877929688,103.20999908447266,-0.00422480163424066,-0.01802151561719556,0.0284005979073243,0.0038910505836575737,0.07220779220779217,57.78120184899846,0.014244843712952546,0.012234169814385189,0.011918921947784626,0.0,0.0,0.0,0.0,0.0,0.0,2.8806699232379622,-0.004210603858784156,19.468025517382276,68.21955528906437,63.472009551186645,0.07479747012025982,0.038783835548261016,0.0014008147653145808,0.024457432155753314,0.013984381334772325,0.49999999999999994,0.8660254037844387,1.0,-0.0024863252113376255,0.05458624127617151,0.03364905284147568,0.010468594217347915,1002.39453125,2.5062624007936165,27.099206349206383,0.0896532012195621,0.2190971863374216,2.4547448219470502,11.79788213412502,0.20023726958410598,1,2.953474687564543,0.48337833417886755,1004.6,0.0,12.95128693734075,1008.3452380952381,-3.745238095238051,11.114244399482498,1007.4083333333333,-5.341666666666583,14.763844330498921,4.5416666666667425,0.3333333333333333,-20.0,359.19807999999995,0.0,-1.0,0.9109948139045579,0.03349057812580769,0.0,0.0,3.1821,6.889,52270937.25,47996150.545833334,0.018109256183523215,0.40821216780409186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,33,2,1,1,1.0,0,33,2,169,78,0.6703,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-13,1042.5,1029.5,1043.0,1025.5,358.5,426.0,52.369998931884766,101.18000030517578,332.5,35.369998931884766,6.950335726517255,1032.0,1006.25,1032.25,358.25,359.75,0.0006978367062107083,-0.0034746351633078154,53.0099983215332,53.2599983215332,-0.012073182605411681,-0.016710465972519684,101.3499984741211,102.69999694824219,-0.0016773376566820986,-0.014800357236937844,0.05730223123732259,0.01831501831501825,0.06567850753897275,64.95327102803738,0.014255011647392266,0.01223998078237436,0.011812050303130567,1.0,0.0,1.0,0.05730223123732259,0.0,1.0,2.907949790794979,0.007045715060093064,19.906435387862647,70.51083919875032,64.11618286838102,0.0997354496835281,0.04837380546003579,0.0024693910046007417,0.03391847664385604,0.013981110834871984,0.49999999999999994,0.8660254037844387,1.0,-0.0024863252113376255,0.012230215827338187,-0.014868105515587482,-0.016786570743405282,1002.7054263565891,3.7350498338870466,36.05952380952385,0.532039259814951,0.7998286336290903,2.5028063339628637,16.346225927375823,0.6096752444872215,1,3.9687202838831426,0.6805090031254835,1015.9,0.0,13.227370612987821,1009.0357142857143,6.864285714285643,13.689790251967217,1008.4791666666666,-4.029166666666583,18.418847513171134,10.229166666666629,0.3333333333333333,-20.0,363.05620000000005,0.0,-1.0,0.9045567805750896,0.20348286110501546,0.0,0.0,3.2077,6.8985,52270937.25,47996150.545833334,0.018109256183523215,0.40821216780409186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511673151750972,-0.004513025071466924,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,32,3,0,1,1.0,0,32,3,168,77,0.5488,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-17,1069.25,1054.0,1075.5,1052.0,365.5,433.5,52.47999954223633,100.33000183105469,348.79998779296875,35.560001373291016,6.975647545025056,1042.5,1003.5,1029.75,358.5,361.25,0.019525801952580135,0.0117647058823529,52.369998931884766,53.7599983215332,0.0021004508801811816,-0.023809501846360326,101.18000030517578,101.5199966430664,-0.008400854630928656,-0.011721777495675156,0.07300551931761157,0.03911564625850339,0.09948586118251934,72.07702888583219,0.01521015884078527,0.013062719223494376,0.012190582470327317,1.0,0.0,1.0,0.07300551931761157,0.0,1.0,2.9254445964432283,0.015196726248845664,20.374428531377156,81.34027066559975,65.243123719455,0.24672557088716923,0.07406539317942108,0.0035269234847342887,0.05833591091865141,0.014862466725820778,0.49999999999999994,0.8660254037844387,1.0,-0.0024863252113376255,0.012230215827338187,-0.014868105515587482,-0.016786570743405282,1003.2173076923077,5.016819291819274,61.01587301587301,1.0893076923076705,1.3529743589742793,2.536588972563424,24.167638405991003,1.616321964395963,1,6.582092613572102,0.8618772578744059,1030.45,0.0,6.824465791058972,1011.202380952381,19.247619047619082,17.592243285309657,1010.0916666666667,-0.6583333333334167,23.976000793190845,12.9375,1.0,-20.0,372.88521999999995,0.0,-1.0,0.8982536791454283,0.31394063952334683,0.0,0.0,3.2077,6.852,52270937.25,47996150.545833334,0.018109256183523215,0.40821216780409186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679761312779711,0.004871001590728656,0.5,0.0,0.0,0.0,0.0,0,0,28,7,0,0,1.0,0,28,7,164,73,0.2466,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-18,1075.0,1068.0,1080.0,1062.5,365.0,431.0,51.08000183105469,100.93000030517578,351.1000061035156,35.58000183105469,6.98100574072173,1069.25,986.0,1027.5,365.5,358.0,-0.001367989056087593,0.019553072625698276,52.47999954223633,53.9900016784668,-0.026676785887829735,-0.05389886565928237,100.33000183105469,102.22000122070312,0.005980249807345128,-0.012619848367464881,0.06911984087518652,0.036894140342416115,0.09526235354049928,68.6244204018547,0.01404269384751128,0.013065368197492596,0.012159854113796583,1.0,0.0,1.0,0.06911984087518652,0.0,1.0,2.9452054794520546,0.023228813865839033,21.045418196254666,80.8180267173409,66.39397552251106,0.21724939772493862,0.07862838604305042,0.004398128147741423,0.06201684408110843,0.015641505174350458,0.49999999999999994,0.8660254037844387,1.0,-0.0044186046511628385,-0.02395348837209299,-0.030000000000000027,-0.04488372093023252,1003.7652671755725,6.254574094268833,64.98015873015868,1.6105052708105632,1.7181400602635222,2.5459343334695768,28.168782952009096,1.6842506301940152,1,7.096752114652276,1.0129550983139042,1044.35,0.0,6.2137616089880705,1013.3928571428571,30.9571428571428,15.182661633775341,1011.65,3.5166666666666515,28.065774926451304,12.341666666666583,1.0,-20.0,374.99800000000005,0.0,-1.0,0.8920808559004277,0.2117443012328124,0.0,0.0,3.2242,6.836,52270937.25,47996150.545833334,0.018109256183523215,0.40821216780409186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679761312779711,0.004871001590728656,0.5,0.0,0.0,0.0,0.0,0,0,27,8,0,0,1.0,0,27,8,163,72,0.2019,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
2017-01-19,1070.25,1073.0,1077.25,1066.75,366.25,423.5,51.369998931884766,101.1500015258789,348.20001220703125,35.439998626708984,6.97658146991199,1075.0,996.5,1043.5,365.0,360.0,0.003424657534246478,0.01736111111111116,51.08000183105469,51.959999084472656,0.0056773118722515115,-0.011354891512386556,100.93000030517578,101.93000030517578,0.0021797406126813357,-0.00765229841029702,0.06704885343968092,0.047723935389133665,0.09712967708867248,70.03154574132492,0.014006346032889888,0.012835417039649036,0.012143616788421857,1.0,0.0,1.0,0.06704885343968092,0.0,1.0,2.922184300341297,0.015977991104377802,20.834144875477275,77.71393417881654,67.25955230273735,0.15543341455833212,0.07292336739041445,0.00485097590384927,0.054784226282138124,0.017197015897945745,0.49999999999999994,0.8660254037844387,1.0,-0.002569493109086607,-0.02395348837209299,-0.030000000000000027,-0.04041111889745386,1004.2689393939394,7.211219336219301,58.76984126984132,2.1075220711047677,2.241186715483309,2.505305134035515,30.531893885324052,1.4314418181525967,1,6.570058877443643,1.103755085873381,1057.8,0.0,13.490644906749278,1014.9880952380952,42.81190476190477,13.337541002748578,1013.2291666666666,5.6375000000000455,30.404372232907445,11.870833333333394,1.0,-20.0,373.25266000000005,0.0,-1.0,0.8860338788827848,0.12379588543404818,0.0,0.0,3.2024,6.868,47610966.0,43898972.766666666,0.08136374849624839,0.2558440179249313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03679761312779711,0.004871001590728656,0.5,0.0,0.0,0.0,0.0,0,0,26,9,0,0,1.0,0,26,9,162,71,0.1653,0,0,0,0,1,2.0,1.169,0.805,1.12,1.0,0.0,0.0
